# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Probability of Picking Optimal,Actual Probability
50,3300,9,283.8,1216,0.7697089743,0.968677624
50,3400,9,292.9,1294,0.8066555119,0.968677624
50,3500,9,302.4,1370,0.7780807903,0.968677624
50,3600,9,311.5,1442,0.7427974828,0.968677624
50,3700,9,321.2,1521,0.772994616,0.968677624
50,3800,9,330.7,1602,0.8042580989,0.968677624
50,3900,9,340.1,1684,0.8355997798,0.968677624
50,4000,9,349.9,1766,0.8191304557,0.968677624
50,4100,9,359.5,1850,0.8485212896,0.968677624
50,4200,9,369.2,1938,0.8757507361,0.968677624
50,4300,9,378.7,2029,0.8922185424,0.968677624
50,4400,9,388.3,2122,0.9210488267,0.968677624
50,4500,9,397.9,2212,0.9182476553,0.968677624
50,4600,9,407.6,2302,0.9196244376,0.968677624
50,4700,9,417,2393,0.9237112599,0.968677624
50,4800,9,426.5,2483,0.9111862921,0.968677624
50,4900,9,436.3,2574,0.914272581,0.968677624
50,5000,9,446,2651,0.8334790413,0.968677624
51,0,5,0,0,0.1,0.9910382219
51,100,5,7.5,6,0.0754314839,0.9910382219
51,200,5,16.1,14,0.07943317511,0.9910382219
51,300,5,24.2,34,0.1825383864,0.9910382219
51,400,5,33.5,58,0.2167795401,0.9910382219
51,500,5,42.3,79,0.2348965027,0.9910382219
51,600,5,51.6,110,0.2905047649,0.9910382219
51,700,5,61.2,139,0.2960093627,0.9910382219
51,800,5,70.8,167,0.2882383694,0.9910382219
51,900,5,80.2,197,0.3061261325,0.9910382219
51,1000,5,89.7,231,0.3348289742,0.9910382219
51,1100,5,98.9,260,0.3119407085,0.9910382219
51,1200,5,108.5,295,0.3249341862,0.9910382219
51,1300,5,117.7,315,0.2648397746,0.9910382219
51,1400,5,127.6,347,0.3217072041,0.9910382219
51,1500,5,137.5,367,0.2579483255,0.9910382219
51,1600,5,146.9,405,0.3547243489,0.9910382219
51,1700,5,156.5,433,0.3125374029,0.9910382219
51,1800,5,166.3,464,0.3201549277,0.9910382219
51,1900,5,176.1,501,0.3697624147,0.9910382219
51,2000,5,185.8,533,0.3475008193,0.9910382219
51,2100,5,195.5,553,0.2620350153,0.9910382219
51,2200,5,205,578,0.2439189386,0.9910382219
51,2300,5,214.6,596,0.213733865,0.9910382219
51,2400,5,224,612,0.1836016876,0.9910382219
51,2500,5,234,623,0.1394208662,0.9910382219
51,2600,5,243.6,647,0.2172313461,0.9910382219
51,2700,5,253.4,666,0.2038518485,0.9910382219
51,2800,5,263.2,682,0.184828766,0.9910382219
51,2900,5,272.9,696,0.1531316993,0.9910382219
51,3000,5,282.6,706,0.1146708819,0.9910382219
51,3100,5,292.3,714,0.09283719044,0.9910382219
51,3200,5,302,720,0.07512050952,0.9910382219
51,3300,5,311.4,722,0.04233023736,0.9910382219
51,3400,5,321,726,0.04212362825,0.9910382219
51,3500,5,330.5,733,0.06495033516,0.9910382219
51,3600,5,340.3,734,0.03122076236,0.9910382219
51,3700,5,350.1,741,0.05816748887,0.9910382219
51,3800,5,359.9,747,0.06206928603,0.9910382219
51,3900,5,369.3,753,0.06387939572,0.9910382219
51,4000,5,379.3,761,0.06708984432,0.9910382219
51,4100,5,388.9,767,0.07252683098,0.9910382219
51,4200,5,398.6,772,0.06269852202,0.9910382219
51,4300,5,408.4,781,0.07749559833,0.9910382219
51,4400,5,417.9,788,0.06869619879,0.9910382219
51,4500,5,427.4,792,0.04623534449,0.9910382219
51,4600,5,437.2,792,0.01726724966,0.9910382219
51,4700,5,447,792,0.006448700971,0.9910382219
51,4800,5,456.7,792,0.002432686331,0.9910382219
51,4900,5,466.3,793,0.00501516986,0.9910382219
51,5000,5,475.7,793,0.001949817388,0.9910382219
52,0,1,0,0,0.1,0.7242258057
52,100,1,5.3,11,0.12380421,0.7242258057
52,200,1,9.4,23,0.1211864409,0.7242258057
52,300,1,14.4,28,0.1023835952,0.7242258057
52,400,1,19.2,33,0.08203854642,0.7242258057
52,500,1,25,38,0.07179319221,0.7242258057
52,600,1,31.1,42,0.05518292488,0.7242258057
52,700,1,37.7,51,0.08791428039,0.7242258057
52,800,1,43.4,59,0.07562369543,0.7242258057
52,900,1,49.6,72,0.1293318682,0.7242258057
52,1000,1,56.6,82,0.132674176,0.7242258057
52,1100,1,63.5,96,0.1129598555,0.7242258057
52,1200,1,70.1,108,0.1245956298,0.7242258057
52,1300,1,76.8,124,0.1561159325,0.7242258057
52,1400,1,84.5,136,0.1507776007,0.7242258057
52,1500,1,90.7,162,0.1906739145,0.7242258057
52,1600,1,97.6,182,0.2182500365,0.7242258057
52,1700,1,104.1,202,0.2199515296,0.7242258057
52,1800,1,111.2,229,0.2499775813,0.7242258057
52,1900,1,118.2,259,0.286987071,0.7242258057
52,2000,1,123.4,294,0.3242598647,0.7242258057
52,2100,1,130.3,327,0.3337479021,0.7242258057
52,2200,1,137.2,368,0.3808986589,0.7242258057
52,2300,1,143.3,413,0.4229115384,0.7242258057
52,2400,1,150.3,468,0.516615237,0.7242258057
52,2500,1,157,514,0.5206331538,0.7242258057
52,2600,1,164.1,558,0.5002476471,0.7242258057
52,2700,1,170.3,616,0.5729916847,0.7242258057
52,2800,1,178.8,670,0.5419421423,0.7242258057
52,2900,1,185.4,712,0.4623142943,0.7242258057
52,3000,1,192.1,763,0.4806301382,0.7242258057
52,3100,1,199.6,810,0.4856128604,0.7242258057
52,3200,1,206.4,865,0.5138848152,0.7242258057
52,3300,1,213.9,904,0.4403720561,0.7242258057
52,3400,1,221.2,945,0.4295236397,0.7242258057
52,3500,1,227.3,987,0.4472429626,0.7242258057
52,3600,1,234.6,1038,0.468768542,0.7242258057
52,3700,1,241.7,1093,0.5375002076,0.7242258057
52,3800,1,248.6,1144,0.5305105967,0.7242258057
52,3900,1,254.3,1202,0.5814535775,0.7242258057
52,4000,1,260.7,1260,0.5932513015,0.7242258057
52,4100,1,267,1307,0.5761001499,0.7242258057
52,4200,1,273.9,1360,0.6030959848,0.7242258057
52,4300,1,281.1,1412,0.5627145235,0.7242258057
52,4400,1,288.5,1455,0.51584469,0.7242258057
52,4500,1,295.4,1501,0.4600201972,0.7242258057
52,4600,1,302.8,1549,0.4724949303,0.7242258057
52,4700,1,310.4,1603,0.5215035954,0.7242258057
52,4800,1,317.5,1655,0.5547333208,0.7242258057
52,4900,1,325.3,1709,0.5753963831,0.7242258057
52,5000,1,333,1764,0.5559941641,0.7242258057
53,0,0,0,0,0.1,0.992651404
53,100,0,4.4,19,0.2218666416,0.992651404
53,200,0,9.9,43,0.3157110261,0.992651404
53,300,0,17.4,87,0.4650152814,0.992651404
53,400,0,25.8,141,0.5698970547,0.992651404
53,500,0,34.6,204,0.6600607217,0.992651404
53,600,0,43.4,260,0.6579673339,0.992651404
53,700,0,52.6,327,0.6975703817,0.992651404
53,800,0,62.2,406,0.7737836885,0.992651404
53,900,0,71.9,489,0.8259828094,0.992651404
53,1000,0,81.8,575,0.8608339961,0.992651404
53,1100,0,91.4,661,0.8769114829,0.992651404
53,1200,0,101.4,752,0.8962377221,0.992651404
53,1300,0,111.3,825,0.7984570422,0.992651404
53,1400,0,121,904,0.8164160925,0.992651404
53,1500,0,130.9,989,0.8373652398,0.992651404
53,1600,0,140.6,1079,0.8871587366,0.992651404
53,1700,0,150.5,1169,0.9080816661,0.992651404
53,1800,0,160,1265,0.9466183365,0.992651404
53,1900,0,169.8,1357,0.9387983563,0.992651404
53,2000,0,179.7,1451,0.9437869522,0.992651404
53,2100,0,189.6,1548,0.9623762748,0.992651404
53,2200,0,199.5,1647,0.9860893937,0.992651404
53,2300,0,209.4,1747,0.9948568366,0.992651404
53,2400,0,219.2,1847,0.9980792122,0.992651404
53,2500,0,229.2,1947,0.9992969295,0.992651404
53,2600,0,239.2,2047,0.9997426535,0.992651404
53,2700,0,249.2,2147,0.9999058028,0.992651404
53,2800,0,259.1,2247,0.9999651725,0.992651404
53,2900,0,269.1,2347,0.999987252,0.992651404
53,3000,0,278.9,2447,0.9999952391,0.992651404
53,3100,0,288.8,2547,0.9999982397,0.992651404
53,3200,0,298.8,2647,0.9999993557,0.992651404
53,3300,0,308.8,2747,0.9999997642,0.992651404
53,3400,0,318.5,2847,0.999999911,0.992651404
53,3500,0,328.5,2947,0.9999999674,0.992651404
53,3600,0,338.5,3047,0.9999999881,0.992651404
53,3700,0,348.4,3147,0.9999999956,0.992651404
53,3800,0,358.4,3247,0.9999999984,0.992651404
53,3900,0,368.3,3347,0.9999999994,0.992651404
53,4000,0,378.3,3447,0.9999999998,0.992651404
53,4100,0,388.2,3547,0.9999999999,0.992651404
53,4200,0,398.2,3647,1,0.992651404
53,4300,0,408.1,3747,1,0.992651404
53,4400,0,418.1,3847,1,0.992651404
53,4500,0,428.1,3947,1,0.992651404
53,4600,0,438.1,4047,1,0.992651404
53,4700,0,448.1,4147,1,0.992651404
53,4800,0,458.1,4247,1,0.992651404
53,4900,0,468.1,4347,1,0.992651404
53,5000,0,478.1,4447,1,0.992651404
54,0,6,0,0,0.1,0.972627197
54,100,6,4.9,12,0.1510961256,0.972627197
54,200,6,11.1,39,0.2805531243,0.972627197
54,300,6,18.1,71,0.35156267,0.972627197
54,400,6,26,106,0.3988225479,0.972627197
54,500,6,34,149,0.4524910732,0.972627197
54,600,6,42.3,189,0.4664431514,0.972627197
54,700,6,50.9,244,0.5621536451,0.972627197
54,800,6,59.9,313,0.6592042736,0.972627197
54,900,6,69.3,394,0.7749792675,0.972627197
54,1000,6,78.7,471,0.7877324475,0.972627197
54,1100,6,87.7,556,0.8716356259,0.972627197
54,1200,6,97.1,642,0.8888865391,0.972627197
54,1300,6,106.6,736,0.9203236117,0.972627197
54,1400,6,116,826,0.9127185321,0.972627197
54,1500,6,125.5,918,0.9255378712,0.972627197
54,1600,6,134.9,1015,0.9596258355,0.972627197
54,1700,6,144.5,1110,0.9473642871,0.972627197
54,1800,6,154.5,1210,0.9807336268,0.972627197
54,1900,6,163.6,1303,0.9594265119,0.972627197
54,2000,6,173,1397,0.963915993,0.972627197
54,2100,6,182.6,1491,0.9588019841,0.972627197
54,2200,6,192.2,1586,0.9551671313,0.972627197
54,2300,6,202,1684,0.9754783114,0.972627197
54,2400,6,211.8,1783,0.9808420252,0.972627197
54,2500,6,221.5,1880,0.9790829183,0.972627197
54,2600,6,231.1,1980,0.9920296063,0.972627197
54,2700,6,240.8,2079,0.9969932754,0.972627197
54,2800,6,250.6,2179,0.9988770958,0.972627197
54,2900,6,260.5,2279,0.999584829,0.972627197
54,3000,6,270,2379,0.9998402023,0.972627197
54,3100,6,279.8,2479,0.9999403213,0.972627197
54,3200,6,289.7,2579,0.999977935,0.972627197
54,3300,6,299.6,2679,0.9999918419,0.972627197
54,3400,6,309.6,2779,0.9999970139,0.972627197
54,3500,6,319.5,2879,0.9999988959,0.972627197
54,3600,6,329,2979,0.9999995751,0.972627197
54,3700,6,338.8,3079,0.9999998413,0.972627197
54,3800,6,348.5,3179,0.9999999401,0.972627197
54,3900,6,358.2,3279,0.9999999774,0.972627197
54,4000,6,367.8,3379,0.9999999914,0.972627197
54,4100,6,377.5,3479,0.9999999968,0.972627197
54,4200,6,387.4,3579,0.9999999988,0.972627197
54,4300,6,397.2,3679,0.9999999996,0.972627197
54,4400,6,407.1,3779,0.9999999998,0.972627197
54,4500,6,417,3879,0.9999999999,0.972627197
54,4600,6,426.5,3979,1,0.972627197
54,4700,6,435.8,4079,1,0.972627197
54,4800,6,445.6,4179,1,0.972627197
54,4900,6,455.3,4279,1,0.972627197
54,5000,6,464.9,4379,1,0.972627197
55,0,3,0,0,0.1,0.8843337725
55,100,3,4.9,14,0.1493883432,0.8843337725
55,200,3,9.7,26,0.1653942801,0.8843337725
55,300,3,15.3,43,0.2237661272,0.8843337725
55,400,3,22,62,0.2498174216,0.8843337725
55,500,3,28.6,89,0.3275106635,0.8843337725
55,600,3,35.6,127,0.4273139427,0.8843337725
55,700,3,43,173,0.5072153486,0.8843337725
55,800,3,50.4,231,0.5793818193,0.8843337725
55,900,3,58.8,295,0.6641202773,0.8843337725
55,1000,3,67.6,361,0.6866261941,0.8843337725
55,1100,3,75.6,428,0.7133216309,0.8843337725
55,1200,3,83.5,506,0.7719360511,0.8843337725
55,1300,3,91.2,589,0.8266065728,0.8843337725
55,1400,3,99.3,665,0.8019216522,0.8843337725
55,1500,3,108.2,747,0.8270439269,0.8843337725
55,1600,3,116.8,825,0.8240591382,0.8843337725
55,1700,3,125.1,906,0.8414222912,0.8843337725
55,1800,3,133.8,979,0.780333274,0.8843337725
55,1900,3,142.2,1063,0.8337163288,0.8843337725
55,2000,3,150.5,1148,0.8709594765,0.8843337725
55,2100,3,158.7,1228,0.8354176163,0.8843337725
55,2200,3,167.2,1309,0.8330645685,0.8843337725
55,2300,3,176.2,1398,0.8682709267,0.8843337725
55,2400,3,184.5,1493,0.9301813945,0.8843337725
55,2500,3,193,1589,0.9509431692,0.8843337725
55,2600,3,201.2,1689,0.9784828154,0.8843337725
55,2700,3,210,1789,0.9911144857,0.8843337725
55,2800,3,218.3,1889,0.9961416313,0.8843337725
55,2900,3,227.1,1989,0.9984066879,0.8843337725
55,3000,3,235.5,2089,0.9993150526,0.8843337725
55,3100,3,244.6,2189,0.9997255521,0.8843337725
55,3200,3,253.5,2289,0.9998878002,0.8843337725
55,3300,3,261.8,2389,0.9999512793,0.8843337725
55,3400,3,270.8,2489,0.9999802812,0.8843337725
55,3500,3,280.1,2589,0.9999922562,0.8843337725
55,3600,3,288.9,2689,0.9999968022,0.8843337725
55,3700,3,297.5,2789,0.9999986527,0.8843337725
55,3800,3,306.7,2889,0.9999994655,0.8843337725
55,3900,3,315.4,2989,0.9999997771,0.8843337725
55,4000,3,324.4,3089,0.9999999098,0.8843337725
55,4100,3,333.1,3189,0.9999999624,0.8843337725
55,4200,3,342.2,3289,0.9999999849,0.8843337725
55,4300,3,351,3389,0.9999999938,0.8843337725
55,4400,3,359.7,3489,0.9999999974,0.8843337725
55,4500,3,368.9,3589,0.999999999,0.8843337725
55,4600,3,378.2,3689,0.9999999996,0.8843337725
55,4700,3,386.7,3789,0.9999999998,0.8843337725
55,4800,3,395.6,3889,0.9999999999,0.8843337725
55,4900,3,404.2,3989,1,0.8843337725
55,5000,3,412.7,4089,1,0.8843337725
56,0,7,0,0,0.1,0.9797264794
56,100,7,5.5,17,0.1869477495,0.9797264794
56,200,7,11.2,28,0.1907880639,0.9797264794
56,300,7,18.7,39,0.1680110877,0.9797264794
56,400,7,25.6,63,0.2590094548,0.9797264794
56,500,7,34.1,101,0.3832775932,0.9797264794
56,600,7,42.6,131,0.3692505081,0.9797264794
56,700,7,51,169,0.4156507801,0.9797264794
56,800,7,60.2,199,0.3400451783,0.9797264794
56,900,7,69.1,233,0.3641987184,0.9797264794
56,1000,7,77.8,268,0.3766531288,0.9797264794
56,1100,7,86.9,306,0.3900945548,0.9797264794
56,1200,7,96.3,350,0.4298946336,0.9797264794
56,1300,7,105.9,405,0.505082124,0.9797264794
56,1400,7,115.2,465,0.5643324478,0.9797264794
56,1500,7,124.6,530,0.6361798081,0.9797264794
56,1600,7,134.3,589,0.6171915473,0.9797264794
56,1700,7,144,644,0.5930472641,0.9797264794
56,1800,7,153.7,702,0.6013037827,0.9797264794
56,1900,7,163,753,0.5751179429,0.9797264794
56,2000,7,172.8,812,0.577166177,0.9797264794
56,2100,7,182.7,858,0.5041868932,0.9797264794
56,2200,7,192.1,911,0.5180526433,0.9797264794
56,2300,7,201.7,963,0.5277457415,0.9797264794
56,2400,7,211.2,1007,0.4743752483,0.9797264794
56,2500,7,220.7,1039,0.3982829199,0.9797264794
56,2600,7,230.6,1084,0.4559735481,0.9797264794
56,2700,7,240.2,1141,0.5198819806,0.9797264794
56,2800,7,249.7,1205,0.5799245984,0.9797264794
56,2900,7,259.4,1270,0.6348106267,0.9797264794
56,3000,7,269.1,1340,0.7027184844,0.9797264794
56,3100,7,278.8,1397,0.6242693274,0.9797264794
56,3200,7,288.2,1454,0.5990921761,0.9797264794
56,3300,7,298,1520,0.6465277328,0.9797264794
56,3400,7,307.6,1595,0.711973306,0.9797264794
56,3500,7,317.4,1684,0.8432743769,0.9797264794
56,3600,7,327,1774,0.8831097308,0.9797264794
56,3700,7,336.7,1866,0.9144057963,0.9797264794
56,3800,7,346.6,1962,0.9460195611,0.9797264794
56,3900,7,356.3,2057,0.9528937011,0.9797264794
56,4000,7,365.9,2153,0.9607553393,0.9797264794
56,4100,7,375.4,2250,0.9648215448,0.9797264794
56,4200,7,385.3,2346,0.9540853396,0.9797264794
56,4300,7,394.9,2445,0.9783748542,0.9797264794
56,4400,7,404.8,2545,0.9920045427,0.9797264794
56,4500,7,414.7,2645,0.9970438425,0.9797264794
56,4600,7,424.5,2745,0.9988959808,0.9797264794
56,4700,7,434.4,2845,0.9995918114,0.9797264794
56,4800,7,444.2,2945,0.9998475561,0.9797264794
56,4900,7,454,3045,0.9999430677,0.9797264794
56,5000,7,463.5,3145,0.999978087,0.9797264794
57,0,4,0,0,0.1,0.9963023222
57,100,4,6.6,6,0.09390988731,0.9963023222
57,200,4,13.1,10,0.08217817511,0.9963023222
57,300,4,20.2,14,0.06844722365,0.9963023222
57,400,4,27.6,25,0.1070141377,0.9963023222
57,500,4,34.3,38,0.1590951548,0.9963023222
57,600,4,42.6,60,0.2193851033,0.9963023222
57,700,4,50.5,74,0.1962937828,0.9963023222
57,800,4,58.5,92,0.2106418416,0.9963023222
57,900,4,66.9,124,0.3170854621,0.9963023222
57,1000,4,75.3,159,0.3757184048,0.9963023222
57,1100,4,83.4,186,0.3609954772,0.9963023222
57,1200,4,92,233,0.4622036754,0.9963023222
57,1300,4,101.3,285,0.529565157,0.9963023222
57,1400,4,110.6,337,0.5455825389,0.9963023222
57,1500,4,119.3,392,0.5892352044,0.9963023222
57,1600,4,128.6,452,0.6213170475,0.9963023222
57,1700,4,137.9,527,0.7366137917,0.9963023222
57,1800,4,147.2,598,0.7530179984,0.9963023222
57,1900,4,156.7,673,0.777598009,0.9963023222
57,2000,4,166.1,745,0.752822951,0.9963023222
57,2100,4,176.1,826,0.792072998,0.9963023222
57,2200,4,185.7,906,0.8121142692,0.9963023222
57,2300,4,195.3,995,0.8894544266,0.9963023222
57,2400,4,205.2,1086,0.906687371,0.9963023222
57,2500,4,215.1,1177,0.9045049925,0.9963023222
57,2600,4,224.8,1263,0.892194628,0.9963023222
57,2700,4,234.8,1355,0.9154425308,0.9963023222
57,2800,4,244.7,1447,0.9172078903,0.9963023222
57,2900,4,254.6,1537,0.9108088604,0.9963023222
57,3000,4,264.5,1635,0.9568231622,0.9963023222
57,3100,4,274.5,1721,0.895922721,0.9963023222
57,3200,4,284.4,1807,0.8757401491,0.9963023222
57,3300,4,294.2,1890,0.8504727624,0.9963023222
57,3400,4,304.2,1981,0.8866288891,0.9963023222
57,3500,4,313.9,2075,0.9373819652,0.9963023222
57,3600,4,323.5,2158,0.8911730219,0.9963023222
57,3700,4,333.3,2245,0.8933906192,0.9963023222
57,3800,4,343,2327,0.8649833799,0.9963023222
57,3900,4,352.8,2410,0.8463766665,0.9963023222
57,4000,4,362.7,2500,0.8820364889,0.9963023222
57,4100,4,372.5,2594,0.9274242163,0.9963023222
57,4200,4,382.3,2690,0.9512877406,0.9963023222
57,4300,4,392.2,2786,0.9630601197,0.9963023222
57,4400,4,402.2,2886,0.9864788091,0.9963023222
57,4500,4,412.2,2986,0.9950508068,0.9963023222
57,4600,4,422.2,3086,0.9981884352,0.9963023222
57,4700,4,432.2,3186,0.9993369087,0.9963023222
57,4800,4,442.2,3286,0.9997572871,0.9963023222
57,4900,4,452.1,3386,0.9999102619,0.9963023222
57,5000,4,462.1,3486,0.9999671529,0.9963023222
58,0,9,0,0,0.1,0.9311514783
58,100,9,6,11,0.1302666929,0.9311514783
58,200,9,12.4,20,0.1318065925,0.9311514783
58,300,9,19.6,35,0.1583127897,0.9311514783
58,400,9,27.5,56,0.213193707,0.9311514783
58,500,9,35.2,75,0.2297096797,0.9311514783
58,600,9,42.1,105,0.3212570678,0.9311514783
58,700,9,49.7,148,0.4188212819,0.9311514783
58,800,9,58.8,191,0.4354120568,0.9311514783
58,900,9,67,241,0.4978319355,0.9311514783
58,1000,9,76.2,300,0.5533400979,0.9311514783
58,1100,9,84.9,354,0.5364624264,0.9311514783
58,1200,9,94,411,0.57269915,0.9311514783
58,1300,9,102.8,465,0.5931314953,0.9311514783
58,1400,9,111.6,525,0.5954687997,0.9311514783
58,1500,9,121,581,0.5843393655,0.9311514783
58,1600,9,130.2,648,0.6281933801,0.9311514783
58,1700,9,139.1,715,0.6605160434,0.9311514783
58,1800,9,148.6,783,0.6805443413,0.9311514783
58,1900,9,157.6,842,0.6316720617,0.9311514783
58,2000,9,166.2,903,0.6295237743,0.9311514783
58,2100,9,175.2,967,0.6317156784,0.9311514783
58,2200,9,184.4,1028,0.6342254775,0.9311514783
58,2300,9,193.8,1083,0.5960742349,0.9311514783
58,2400,9,203,1132,0.5254728762,0.9311514783
58,2500,9,212.3,1188,0.5653275261,0.9311514783
58,2600,9,221.7,1244,0.5682827028,0.9311514783
58,2700,9,230.9,1309,0.6304139509,0.9311514783
58,2800,9,240,1385,0.7458549104,0.9311514783
58,2900,9,249,1454,0.7021729768,0.9311514783
58,3000,9,258.3,1518,0.6465080071,0.9311514783
58,3100,9,267.4,1586,0.6618963845,0.9311514783
58,3200,9,276.6,1664,0.7441946422,0.9311514783
58,3300,9,285.7,1741,0.749727148,0.9311514783
58,3400,9,294.7,1817,0.7902324955,0.9311514783
58,3500,9,303.6,1908,0.8783302724,0.9311514783
58,3600,9,312.7,2004,0.937562979,0.9311514783
58,3700,9,322.1,2098,0.9521969887,0.9311514783
58,3800,9,331.6,2187,0.9045623818,0.9311514783
58,3900,9,340.8,2282,0.9285218171,0.9311514783
58,4000,9,350,2365,0.8711426844,0.9311514783
58,4100,9,359.4,2448,0.8485238242,0.9311514783
58,4200,9,368.7,2535,0.8552076837,0.9311514783
58,4300,9,378,2621,0.8561163085,0.9311514783
58,4400,9,387.1,2710,0.8678253649,0.9311514783
58,4500,9,396.6,2793,0.8409729584,0.9311514783
58,4600,9,406,2881,0.8620176888,0.9311514783
58,4700,9,415.4,2965,0.8465498743,0.9311514783
58,4800,9,424.8,3046,0.821331452,0.9311514783
58,4900,9,434.5,3127,0.81643048,0.9311514783
58,5000,9,443.3,3209,0.8141951531,0.9311514783
59,0,2,0,0,0.1,0.7708327319
59,100,2,3.9,7,0.111747888,0.7708327319
59,200,2,9.1,30,0.22290019,0.7708327319
59,300,2,15.2,52,0.2383634743,0.7708327319
59,400,2,20.5,75,0.2510273022,0.7708327319
59,500,2,25.9,108,0.3419123945,0.7708327319
59,600,2,32.4,146,0.4181331441,0.7708327319
59,700,2,39.2,193,0.4831791229,0.7708327319
59,800,2,45.8,250,0.5686083916,0.7708327319
59,900,2,53.8,317,0.6329180121,0.7708327319
59,1000,2,60.6,388,0.714475784,0.7708327319
59,1100,2,68.1,458,0.7478251346,0.7708327319
59,1200,2,75.5,535,0.77427536,0.7708327319
59,1300,2,83,600,0.703472126,0.7708327319
59,1400,2,90.4,674,0.7305500617,0.7708327319
59,1500,2,97.1,748,0.7536419827,0.7708327319
59,1600,2,104.7,818,0.7409127175,0.7708327319
59,1700,2,112.1,897,0.806568924,0.7708327319
59,1800,2,119.2,979,0.8130712222,0.7708327319
59,1900,2,126.5,1065,0.8449273446,0.7708327319
59,2000,2,134.4,1149,0.8496734863,0.7708327319
59,2100,2,141.9,1227,0.8443206104,0.7708327319
59,2200,2,149.8,1315,0.866022037,0.7708327319
59,2300,2,157,1409,0.9117922478,0.7708327319
59,2400,2,164.3,1498,0.9144003042,0.7708327319
59,2500,2,172,1587,0.920959665,0.7708327319
59,2600,2,179.5,1683,0.9487101328,0.7708327319
59,2700,2,187,1778,0.9512489739,0.7708327319
59,2800,2,194.9,1874,0.9683101051,0.7708327319
59,2900,2,202.1,1972,0.9792138237,0.7708327319
59,3000,2,209.5,2071,0.9833622076,0.7708327319
59,3100,2,217.2,2170,0.9923262846,0.7708327319
59,3200,2,225.5,2270,0.9966678324,0.7708327319
59,3300,2,232.3,2370,0.9983176356,0.7708327319
59,3400,2,239.9,2470,0.9992162188,0.7708327319
59,3500,2,247.2,2570,0.9996236741,0.7708327319
59,3600,2,254.2,2670,0.9998137794,0.7708327319
59,3700,2,262.4,2770,0.9999183204,0.7708327319
59,3800,2,270.5,2870,0.999963812,0.7708327319
59,3900,2,278,2970,0.9999829704,0.7708327319
59,4000,2,285.5,3070,0.9999919861,0.7708327319
59,4100,2,293.4,3170,0.9999963774,0.7708327319
59,4200,2,300.5,3270,0.9999982253,0.7708327319
59,4300,2,307.7,3370,0.9999991393,0.7708327319
59,4400,2,315.1,3470,0.9999995909,0.7708327319
59,4500,2,322.3,3570,0.9999998016,0.7708327319
59,4600,2,329.7,3670,0.9999999057,0.7708327319
59,4700,2,337.4,3770,0.9999999565,0.7708327319
59,4800,2,345.6,3870,0.9999999809,0.7708327319
59,4900,2,353.5,3970,0.9999999914,0.7708327319
59,5000,2,361,4070,0.9999999959,0.7708327319
60,0,7,0,0,0.1,0.9743059001
60,100,7,7.2,14,0.151895559,0.9743059001
60,200,7,14.3,33,0.2119755742,0.9743059001
60,300,7,21.9,59,0.2836004524,0.9743059001
60,400,7,29,90,0.3639691647,0.9743059001
60,500,7,37.4,120,0.364652953,0.9743059001
60,600,7,46.2,159,0.4169925209,0.9743059001
60,700,7,54.6,194,0.4023641347,0.9743059001
60,800,7,62.1,218,0.342450983,0.9743059001
60,900,7,70.2,240,0.2999884042,0.9743059001
60,1000,7,79,280,0.3882553111,0.9743059001
60,1100,7,87.3,320,0.4295491425,0.9743059001
60,1200,7,95.9,365,0.4696678534,0.9743059001
60,1300,7,104.8,409,0.4854275901,0.9743059001
60,1400,7,114,467,0.5604812538,0.9743059001
60,1500,7,123.1,520,0.568259925,0.9743059001
60,1600,7,131.9,576,0.6078872871,0.9743059001
60,1700,7,141,631,0.5916101665,0.9743059001
60,1800,7,150.4,682,0.546718625,0.9743059001
60,1900,7,159.3,732,0.5463180148,0.9743059001
60,2000,7,169,781,0.513206869,0.9743059001
60,2100,7,178.1,838,0.5751255639,0.9743059001
60,2200,7,186.7,896,0.6021131541,0.9743059001
60,2300,7,195.8,957,0.6318243189,0.9743059001
60,2400,7,205.3,1027,0.6991276752,0.9743059001
60,2500,7,214.7,1095,0.7157696776,0.9743059001
60,2600,7,224.4,1169,0.7452441954,0.9743059001
60,2700,7,234,1240,0.7432831878,0.9743059001
60,2800,7,243.7,1315,0.7619760339,0.9743059001
60,2900,7,253.1,1387,0.7436350238,0.9743059001
60,3000,7,262.1,1465,0.8056770666,0.9743059001
60,3100,7,271.6,1548,0.8288185821,0.9743059001
60,3200,7,280.9,1630,0.8223559651,0.9743059001
60,3300,7,290.6,1716,0.8484001078,0.9743059001
60,3400,7,300,1808,0.9054284156,0.9743059001
60,3500,7,309.8,1899,0.9188847308,0.9743059001
60,3600,7,319.3,1994,0.9473703839,0.9743059001
60,3700,7,329,2094,0.9801461801,0.9743059001
60,3800,7,338.6,2193,0.9829248586,0.9743059001
60,3900,7,348.4,2289,0.9723317943,0.9743059001
60,4000,7,358.1,2386,0.980418811,0.9743059001
60,4100,7,367.7,2485,0.9925386444,0.9743059001
60,4200,7,377.7,2585,0.9972689025,0.9743059001
60,4300,7,387.6,2685,0.9989902323,0.9743059001
60,4400,7,397.4,2785,0.9996228878,0.9743059001
60,4500,7,407.2,2885,0.9998591621,0.9743059001
60,4600,7,417.2,2985,0.9999484488,0.9743059001
