# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Probability of Picking Optimal,Actual Probability
51,2800,6,212.8,1190,0.5131688814,0.9928018612
51,2900,6,220.3,1241,0.5325756107,0.9928018612
51,3000,6,228.8,1294,0.5427796481,0.9928018612
51,3100,6,237,1352,0.5919771183,0.9928018612
51,3200,6,244.7,1401,0.5300589211,0.9928018612
51,3300,6,253.1,1466,0.6109927493,0.9928018612
51,3400,6,261.6,1525,0.6135184042,0.9928018612
51,3500,6,270.8,1604,0.7402199054,0.9928018612
51,3600,6,279.5,1674,0.73409927,0.9928018612
51,3700,6,288.3,1737,0.6664920258,0.9928018612
51,3800,6,296.8,1795,0.6280854358,0.9928018612
51,3900,6,305.4,1866,0.6987800386,0.9928018612
51,4000,6,314.5,1949,0.7913874932,0.9928018612
51,4100,6,324.1,2034,0.8401221304,0.9928018612
51,4200,6,333.3,2116,0.8413447193,0.9928018612
51,4300,6,342.7,2205,0.8701526303,0.9928018612
51,4400,6,352.1,2299,0.9054490096,0.9928018612
51,4500,6,361.4,2390,0.894344269,0.9928018612
51,4600,6,371.3,2486,0.9239477528,0.9928018612
51,4700,6,381,2579,0.9238373951,0.9928018612
51,4800,6,391,2677,0.9569334019,0.9928018612
51,4900,6,400.9,2775,0.9706732831,0.9928018612
51,5000,6,410.9,2875,0.9892654731,0.9928018612
52,0,8,0,0,0.1,0.9447860684
52,100,8,5,14,0.1435497145,0.9447860684
52,200,8,10.2,26,0.1690665546,0.9447860684
52,300,8,16.3,44,0.1979465636,0.9447860684
52,400,8,21.3,59,0.204543161,0.9447860684
52,500,8,27.5,82,0.2643348417,0.9447860684
52,600,8,33.2,107,0.2753805477,0.9447860684
52,700,8,39.2,130,0.2762816392,0.9447860684
52,800,8,44.8,152,0.2691874342,0.9447860684
52,900,8,50.5,177,0.2753254821,0.9447860684
52,1000,8,56.5,198,0.2626132072,0.9447860684
52,1100,8,63.3,226,0.2937146865,0.9447860684
52,1200,8,67.9,249,0.2945506154,0.9447860684
52,1300,8,74.7,283,0.367057077,0.9447860684
52,1400,8,80.7,307,0.3251391786,0.9447860684
52,1500,8,87.2,343,0.3553424835,0.9447860684
52,1600,8,93.5,372,0.3210383619,0.9447860684
52,1700,8,100,408,0.3713172377,0.9447860684
52,1800,8,107.4,454,0.431510854,0.9447860684
52,1900,8,114.8,495,0.4134105586,0.9447860684
52,2000,8,121.9,538,0.4119996571,0.9447860684
52,2100,8,128.3,576,0.404792847,0.9447860684
52,2200,8,135.5,616,0.4247909877,0.9447860684
52,2300,8,142.1,654,0.3720443558,0.9447860684
52,2400,8,146.7,675,0.3087649588,0.9447860684
52,2500,8,153.3,718,0.3887491363,0.9447860684
52,2600,8,158.8,740,0.2914793724,0.9447860684
52,2700,8,165,769,0.3130254462,0.9447860684
52,2800,8,170.4,790,0.2544923063,0.9447860684
52,2900,8,176.1,815,0.2855325452,0.9447860684
52,3000,8,182.5,844,0.2960759871,0.9447860684
52,3100,8,188.8,880,0.3566926514,0.9447860684
52,3200,8,195.2,912,0.3437044068,0.9447860684
52,3300,8,201.8,947,0.3774296692,0.9447860684
52,3400,8,209.5,991,0.4198675584,0.9447860684
52,3500,8,216.6,1048,0.4831116721,0.9447860684
52,3600,8,223.3,1095,0.470636969,0.9447860684
52,3700,8,231.4,1166,0.618941785,0.9447860684
52,3800,8,239.4,1227,0.5978173987,0.9447860684
52,3900,8,247.6,1296,0.6420879926,0.9447860684
52,4000,8,255.6,1367,0.6953444306,0.9447860684
52,4100,8,263.8,1444,0.7067113629,0.9447860684
52,4200,8,272.3,1524,0.7358113565,0.9447860684
52,4300,8,280.9,1607,0.7991219954,0.9447860684
52,4400,8,289.2,1688,0.7879225597,0.9447860684
52,4500,8,297.3,1760,0.725216789,0.9447860684
52,4600,8,305.6,1832,0.7191276736,0.9447860684
52,4700,8,314.4,1905,0.716197594,0.9447860684
52,4800,8,322.7,1976,0.7029752646,0.9447860684
52,4900,8,331,2046,0.6842976264,0.9447860684
52,5000,8,338.8,2113,0.6672347773,0.9447860684
53,0,8,0,0,0.1,0.9877768325
53,100,8,7.9,17,0.1634325895,0.9877768325
53,200,8,15.8,36,0.1940556119,0.9877768325
53,300,8,24.2,62,0.2415166312,0.9877768325
53,400,8,32.9,85,0.2368278917,0.9877768325
53,500,8,41.2,115,0.3044520679,0.9877768325
53,600,8,50.1,150,0.3317841417,0.9877768325
53,700,8,58.6,179,0.3170719587,0.9877768325
53,800,8,67.3,218,0.382111769,0.9877768325
53,900,8,76,257,0.3903865882,0.9877768325
53,1000,8,85.3,282,0.3016584965,0.9877768325
53,1100,8,94.4,303,0.2496507408,0.9877768325
53,1200,8,103.9,337,0.3123348594,0.9877768325
53,1300,8,112.6,365,0.3185251648,0.9877768325
53,1400,8,121.8,394,0.3110218428,0.9877768325
53,1500,8,130.8,417,0.2621449586,0.9877768325
53,1600,8,140.3,431,0.1908532244,0.9877768325
53,1700,8,149.4,443,0.1542459594,0.9877768325
53,1800,8,158.8,466,0.2001337024,0.9877768325
53,1900,8,168.3,498,0.2628258093,0.9877768325
53,2000,8,177.7,528,0.2896450202,0.9877768325
53,2100,8,187.3,548,0.2377805329,0.9877768325
53,2200,8,196.8,576,0.2729524779,0.9877768325
53,2300,8,206.5,604,0.2800714863,0.9877768325
53,2400,8,215.8,638,0.3127890023,0.9877768325
53,2500,8,225.7,666,0.3052315555,0.9877768325
53,2600,8,235.3,695,0.2999873202,0.9877768325
53,2700,8,244.4,721,0.2695022561,0.9877768325
53,2800,8,253.6,746,0.2675127569,0.9877768325
53,2900,8,263,777,0.2931246979,0.9877768325
53,3000,8,272.1,805,0.2917956869,0.9877768325
53,3100,8,281.1,832,0.2905343853,0.9877768325
53,3200,8,290.3,856,0.2592559538,0.9877768325
53,3300,8,299.2,888,0.2947356628,0.9877768325
53,3400,8,308.5,922,0.3327732172,0.9877768325
53,3500,8,317.5,939,0.2287963627,0.9877768325
53,3600,8,326.3,962,0.2438167978,0.9877768325
53,3700,8,335.8,988,0.2374646957,0.9877768325
53,3800,8,344.9,1007,0.1948173454,0.9877768325
53,3900,8,354.2,1038,0.2709908163,0.9877768325
53,4000,8,363.3,1066,0.2783989556,0.9877768325
53,4100,8,372.6,1096,0.2708767142,0.9877768325
53,4200,8,381.3,1122,0.2691144687,0.9877768325
53,4300,8,390.4,1157,0.3290924693,0.9877768325
53,4400,8,399.2,1185,0.2945259976,0.9877768325
53,4500,8,408.7,1228,0.3861457197,0.9877768325
53,4600,8,417.9,1257,0.3165454984,0.9877768325
53,4700,8,427.5,1282,0.2650179112,0.9877768325
53,4800,8,437.1,1317,0.3207247025,0.9877768325
53,4900,8,446.8,1352,0.3503894186,0.9877768325
53,5000,8,455.8,1376,0.2881600137,0.9877768325
54,0,0,0,0,0.1,0.8314049665
54,100,0,7,11,0.1060184267,0.8314049665
54,200,0,13.7,24,0.1176072409,0.8314049665
54,300,0,20.5,44,0.1705822261,0.8314049665
54,400,0,27.9,67,0.2245294561,0.8314049665
54,500,0,35,98,0.2553653871,0.8314049665
54,600,0,42,127,0.2550449349,0.8314049665
54,700,0,49.3,154,0.2657058606,0.8314049665
54,800,0,56.4,167,0.1832310899,0.8314049665
54,900,0,64.6,191,0.2188509334,0.8314049665
54,1000,0,72,209,0.1743326231,0.8314049665
54,1100,0,79.6,225,0.1678702139,0.8314049665
54,1200,0,86.6,246,0.1932401301,0.8314049665
54,1300,0,92.9,267,0.1989975774,0.8314049665
54,1400,0,100.8,288,0.2162124043,0.8314049665
54,1500,0,108.7,309,0.1894495211,0.8314049665
54,1600,0,116.1,329,0.1824222853,0.8314049665
54,1700,0,123.4,342,0.1592799949,0.8314049665
54,1800,0,130.8,364,0.2013908074,0.8314049665
54,1900,0,138.1,382,0.1923428891,0.8314049665
54,2000,0,146,413,0.2706651292,0.8314049665
54,2100,0,153.1,437,0.2455410964,0.8314049665
54,2200,0,160.5,461,0.221651619,0.8314049665
54,2300,0,167.5,488,0.2475949624,0.8314049665
54,2400,0,175,523,0.32628419,0.8314049665
54,2500,0,181.6,553,0.285748565,0.8314049665
54,2600,0,188.4,584,0.261219127,0.8314049665
54,2700,0,195.5,616,0.295410862,0.8314049665
54,2800,0,202.1,643,0.2778036881,0.8314049665
54,2900,0,209.7,670,0.2519268384,0.8314049665
54,3000,0,217.7,700,0.2737557297,0.8314049665
54,3100,0,224.8,726,0.2291737926,0.8314049665
54,3200,0,231.3,756,0.2669840407,0.8314049665
54,3300,0,238,775,0.212971675,0.8314049665
54,3400,0,244.9,794,0.19881057,0.8314049665
54,3500,0,251.4,812,0.1928994081,0.8314049665
54,3600,0,258.4,829,0.1842097801,0.8314049665
54,3700,0,265.2,846,0.1803499739,0.8314049665
54,3800,0,273.3,864,0.184916437,0.8314049665
54,3900,0,280.4,872,0.1223019298,0.8314049665
54,4000,0,287.3,881,0.1001380511,0.8314049665
54,4100,0,294,890,0.1080918694,0.8314049665
54,4200,0,301.1,903,0.1174823638,0.8314049665
54,4300,0,308.7,921,0.160142857,0.8314049665
54,4400,0,316.1,939,0.1873209977,0.8314049665
54,4500,0,323,941,0.1072269643,0.8314049665
54,4600,0,330.7,952,0.1077832003,0.8314049665
54,4700,0,337.3,963,0.1053831632,0.8314049665
54,4800,0,343.2,975,0.1292951043,0.8314049665
54,4900,0,349.8,985,0.1150609665,0.8314049665
54,5000,0,357.6,995,0.1124136557,0.8314049665
55,0,9,0,0,0.1,0.9309417958
55,100,9,5.6,7,0.1109990141,0.9309417958
55,200,9,11.7,23,0.1630550841,0.9309417958
55,300,9,17.2,48,0.237886607,0.9309417958
55,400,9,23.3,63,0.197482078,0.9309417958
55,500,9,30.4,77,0.1762836712,0.9309417958
55,600,9,37.5,105,0.2582701122,0.9309417958
55,700,9,44.3,123,0.2192183979,0.9309417958
55,800,9,50.6,152,0.2632464116,0.9309417958
55,900,9,56.7,174,0.2575743375,0.9309417958
55,1000,9,62.9,190,0.2262721419,0.9309417958
55,1100,9,69.8,221,0.2768131781,0.9309417958
55,1200,9,76.7,243,0.2677631082,0.9309417958
55,1300,9,83.9,274,0.2905506511,0.9309417958
55,1400,9,90.6,310,0.3495944094,0.9309417958
55,1500,9,97.8,347,0.3512746929,0.9309417958
55,1600,9,105.3,375,0.3249200445,0.9309417958
55,1700,9,112,396,0.2503595954,0.9309417958
55,1800,9,118.7,412,0.2183679749,0.9309417958
55,1900,9,125.6,433,0.224489757,0.9309417958
55,2000,9,132.5,461,0.2480380145,0.9309417958
55,2100,9,139.9,484,0.2449920465,0.9309417958
55,2200,9,146.6,503,0.2275982382,0.9309417958
55,2300,9,153.4,525,0.2417930579,0.9309417958
55,2400,9,160.2,549,0.2392309262,0.9309417958
55,2500,9,167.1,582,0.319835265,0.9309417958
55,2600,9,173.8,618,0.34809388,0.9309417958
55,2700,9,181.5,646,0.3202634583,0.9309417958
55,2800,9,188.9,688,0.3844828142,0.9309417958
55,2900,9,196,725,0.3815794308,0.9309417958
55,3000,9,202.6,760,0.3737021151,0.9309417958
55,3100,9,209.8,796,0.3634159655,0.9309417958
55,3200,9,216.7,827,0.3312331026,0.9309417958
55,3300,9,223.3,858,0.3091566681,0.9309417958
55,3400,9,230.5,890,0.3341945956,0.9309417958
55,3500,9,238.6,941,0.4442301351,0.9309417958
55,3600,9,246.1,986,0.4407125697,0.9309417958
55,3700,9,253.5,1035,0.430387149,0.9309417958
55,3800,9,260.4,1071,0.3732397112,0.9309417958
55,3900,9,268.7,1105,0.3712196375,0.9309417958
55,4000,9,276.7,1144,0.3757934613,0.9309417958
55,4100,9,284.9,1186,0.4082291658,0.9309417958
55,4200,9,292.4,1236,0.4680315186,0.9309417958
55,4300,9,301.2,1276,0.4021138682,0.9309417958
55,4400,9,309.1,1308,0.3620220507,0.9309417958
55,4500,9,317.5,1345,0.3738579619,0.9309417958
55,4600,9,324.7,1373,0.3179461183,0.9309417958
55,4700,9,332.4,1410,0.3411402586,0.9309417958
55,4800,9,339.8,1445,0.351905574,0.9309417958
55,4900,9,346.9,1483,0.3709564846,0.9309417958
55,5000,9,355,1538,0.5090787903,0.9309417958
56,0,9,0,0,0.1,0.9935341891
56,100,9,4.9,13,0.1550963502,0.9935341891
56,200,9,11,32,0.2010377613,0.9935341891
56,300,9,17.6,58,0.2674327854,0.9935341891
56,400,9,25.1,97,0.3626210567,0.9935341891
56,500,9,32.4,134,0.3768378807,0.9935341891
56,600,9,39.6,162,0.3265460376,0.9935341891
56,700,9,47,201,0.4009270983,0.9935341891
56,800,9,53.6,240,0.4172164534,0.9935341891
56,900,9,61.2,286,0.4722067451,0.9935341891
56,1000,9,68.8,336,0.5192913042,0.9935341891
56,1100,9,76.3,383,0.5123792323,0.9935341891
56,1200,9,83.9,442,0.5740711175,0.9935341891
56,1300,9,92,497,0.5559111443,0.9935341891
56,1400,9,99.1,550,0.5559169012,0.9935341891
56,1500,9,106.4,600,0.5261267099,0.9935341891
56,1600,9,113.9,651,0.5320240842,0.9935341891
56,1700,9,121.5,696,0.4945578944,0.9935341891
56,1800,9,129.2,748,0.5178463663,0.9935341891
56,1900,9,136.1,800,0.5533302685,0.9935341891
56,2000,9,143.8,852,0.5247917191,0.9935341891
56,2100,9,151.7,915,0.6018832744,0.9935341891
56,2200,9,159.3,976,0.6052263697,0.9935341891
56,2300,9,166.9,1032,0.5900007508,0.9935341891
56,2400,9,174.6,1090,0.5703550936,0.9935341891
56,2500,9,182.5,1148,0.5821769082,0.9935341891
56,2600,9,190.3,1202,0.5770744296,0.9935341891
56,2700,9,199,1265,0.6117481335,0.9935341891
56,2800,9,207.3,1334,0.6674514217,0.9935341891
56,2900,9,215.6,1401,0.6832011784,0.9935341891
56,3000,9,224.3,1479,0.7387557177,0.9935341891
56,3100,9,232.8,1555,0.7490308577,0.9935341891
56,3200,9,241.6,1631,0.7771845267,0.9935341891
56,3300,9,250.3,1707,0.7651741048,0.9935341891
56,3400,9,259.4,1790,0.8025362826,0.9935341891
56,3500,9,268.6,1874,0.847515517,0.9935341891
56,3600,9,278.1,1968,0.9038924145,0.9935341891
56,3700,9,287.6,2064,0.9360512327,0.9935341891
56,3800,9,297.3,2155,0.9175078151,0.9935341891
56,3900,9,306.9,2250,0.9271671444,0.9935341891
56,4000,9,316.5,2344,0.9440623639,0.9935341891
56,4100,9,326.2,2438,0.9457639325,0.9935341891
56,4200,9,336,2535,0.9656834035,0.9935341891
56,4300,9,345.8,2631,0.9601945981,0.9935341891
56,4400,9,355.8,2730,0.9760151341,0.9935341891
56,4500,9,365.7,2827,0.9765831841,0.9935341891
56,4600,9,375.6,2924,0.972112191,0.9935341891
56,4700,9,385.4,3016,0.9318710403,0.9935341891
56,4800,9,395,3108,0.921846559,0.9935341891
56,4900,9,404,3195,0.8973506919,0.9935341891
56,5000,9,413.6,3289,0.9155314707,0.9935341891
57,0,0,0,0,0.1,0.9830981702
57,100,0,4.9,5,0.102444605,0.9830981702
57,200,0,10,9,0.1054720256,0.9830981702
57,300,0,16.1,24,0.1543475997,0.9830981702
57,400,0,22.5,41,0.1936974608,0.9830981702
57,500,0,29.7,63,0.2344096923,0.9830981702
57,600,0,36.3,83,0.2359361084,0.9830981702
57,700,0,43,97,0.2103135933,0.9830981702
57,800,0,49.9,118,0.2162877458,0.9830981702
57,900,0,56.7,135,0.196167766,0.9830981702
57,1000,0,63.2,164,0.2649153915,0.9830981702
57,1100,0,69.4,192,0.3204863585,0.9830981702
57,1200,0,75.9,218,0.2954530163,0.9830981702
57,1300,0,82.5,254,0.3465780042,0.9830981702
57,1400,0,89.9,303,0.4307185007,0.9830981702
57,1500,0,97.3,346,0.4486006207,0.9830981702
57,1600,0,104.8,398,0.5195169803,0.9830981702
57,1700,0,112.5,449,0.5239345104,0.9830981702
57,1800,0,119.8,511,0.577757093,0.9830981702
57,1900,0,128.1,573,0.610055952,0.9830981702
57,2000,0,136.3,647,0.6798139296,0.9830981702
57,2100,0,144.5,711,0.6636976699,0.9830981702
57,2200,0,153.1,783,0.6894576791,0.9830981702
57,2300,0,161.6,860,0.7591596019,0.9830981702
57,2400,0,170.2,934,0.7337680158,0.9830981702
57,2500,0,178,1010,0.7380692441,0.9830981702
57,2600,0,186.6,1088,0.7466759378,0.9830981702
57,2700,0,195.6,1164,0.765658199,0.9830981702
57,2800,0,205.1,1242,0.78391064,0.9830981702
57,2900,0,214.3,1321,0.79562534,0.9830981702
57,3000,0,223.3,1404,0.8243664555,0.9830981702
57,3100,0,232.1,1485,0.7982102162,0.9830981702
57,3200,0,240.5,1557,0.734353882,0.9830981702
57,3300,0,249,1637,0.7621352542,0.9830981702
57,3400,0,257.2,1713,0.7743604609,0.9830981702
57,3500,0,266,1791,0.7602379905,0.9830981702
57,3600,0,274.9,1862,0.7265918992,0.9830981702
57,3700,0,283.6,1927,0.6781991282,0.9830981702
57,3800,0,292.3,1993,0.6612595584,0.9830981702
57,3900,0,300.7,2062,0.6760335957,0.9830981702
57,4000,0,309,2129,0.674230779,0.9830981702
57,4100,0,317.7,2201,0.7018631732,0.9830981702
57,4200,0,325.7,2268,0.6907044526,0.9830981702
57,4300,0,334.4,2330,0.6391652465,0.9830981702
57,4400,0,342.6,2398,0.6544018784,0.9830981702
57,4500,0,351,2467,0.6628413302,0.9830981702
57,4600,0,358.9,2534,0.6666672816,0.9830981702
57,4700,0,367.7,2604,0.6921764242,0.9830981702
57,4800,0,375.8,2664,0.6408843936,0.9830981702
57,4900,0,383.9,2728,0.6593506278,0.9830981702
57,5000,0,391.8,2803,0.7249016142,0.9830981702
58,0,0,0,0,0.1,0.9560812269
58,100,0,4.6,13,0.1628435423,0.9560812269
58,200,0,10,33,0.2185402246,0.9560812269
58,300,0,16.6,73,0.3306720083,0.9560812269
58,400,0,23,103,0.3130109283,0.9560812269
58,500,0,29.1,137,0.3549938607,0.9560812269
58,600,0,36.6,184,0.4520133155,0.9560812269
58,700,0,43.8,236,0.4826106825,0.9560812269
58,800,0,51.2,278,0.4397817918,0.9560812269
58,900,0,58.5,329,0.5036745282,0.9560812269
58,1000,0,66.1,382,0.5109479863,0.9560812269
58,1100,0,73.9,427,0.4991647237,0.9560812269
58,1200,0,82.1,474,0.4903829777,0.9560812269
58,1300,0,90.5,525,0.5113051469,0.9560812269
58,1400,0,98.7,587,0.5820779871,0.9560812269
58,1500,0,107.8,657,0.6564242839,0.9560812269
58,1600,0,115.8,723,0.6707380519,0.9560812269
58,1700,0,123.9,787,0.6415888572,0.9560812269
58,1800,0,131.9,859,0.6747146261,0.9560812269
58,1900,0,140.4,925,0.6339612262,0.9560812269
58,2000,0,149,990,0.6287201081,0.9560812269
58,2100,0,157.1,1055,0.6296086694,0.9560812269
58,2200,0,165.1,1123,0.6367904101,0.9560812269
58,2300,0,172.9,1186,0.6521299892,0.9560812269
58,2400,0,180.7,1258,0.6708496553,0.9560812269
58,2500,0,188.5,1320,0.6443368001,0.9560812269
58,2600,0,196.9,1388,0.6659874154,0.9560812269
58,2700,0,205.3,1459,0.6819940189,0.9560812269
58,2800,0,212.2,1512,0.5822606594,0.9560812269
58,2900,0,219.3,1569,0.5714137201,0.9560812269
58,3000,0,226.6,1631,0.5956836294,0.9560812269
58,3100,0,233.7,1684,0.5566327834,0.9560812269
58,3200,0,241.4,1745,0.5679998169,0.9560812269
58,3300,0,249.5,1810,0.6082605684,0.9560812269
58,3400,0,257.6,1860,0.5061184928,0.9560812269
58,3500,0,265.5,1915,0.5471955409,0.9560812269
58,3600,0,273.5,1971,0.5486476928,0.9560812269
58,3700,0,282.3,2038,0.610073674,0.9560812269
58,3800,0,290.5,2094,0.5824155023,0.9560812269
58,3900,0,298.9,2158,0.6236085195,0.9560812269
58,4000,0,306.1,2209,0.5331700161,0.9560812269
58,4100,0,313.5,2260,0.5272377977,0.9560812269
58,4200,0,320.8,2304,0.4937572676,0.9560812269
58,4300,0,328,2356,0.4948764056,0.9560812269
58,4400,0,336,2404,0.5069788183,0.9560812269
58,4500,0,343.9,2444,0.4357758953,0.9560812269
58,4600,0,352.5,2499,0.5132132453,0.9560812269
58,4700,0,361.1,2556,0.5363080309,0.9560812269
58,4800,0,369.3,2615,0.5516804983,0.9560812269
58,4900,0,377.3,2667,0.5275305004,0.9560812269
58,5000,0,385.6,2734,0.6010192171,0.9560812269
59,0,3,0,0,0.1,0.8427344067
59,100,3,4.6,6,0.1015271866,0.8427344067
59,200,3,9.6,18,0.1268283761,0.8427344067
59,300,3,14.7,35,0.1796295143,0.8427344067
59,400,3,21,62,0.2630731997,0.8427344067
59,500,3,26.1,81,0.2112673765,0.8427344067
59,600,3,31.1,101,0.1956182101,0.8427344067
59,700,3,36.9,120,0.2064439713,0.8427344067
59,800,3,42.6,141,0.1902802581,0.8427344067
59,900,3,49,165,0.2335992465,0.8427344067
59,1000,3,54.5,187,0.2132003131,0.8427344067
59,1100,3,61,219,0.2791041444,0.8427344067
59,1200,3,68.4,237,0.2328264796,0.8427344067
59,1300,3,74.6,259,0.2351027843,0.8427344067
59,1400,3,80.4,277,0.2140202742,0.8427344067
59,1500,3,86.1,297,0.2213884951,0.8427344067
59,1600,3,93.1,315,0.2196314075,0.8427344067
59,1700,3,99.4,330,0.1761856005,0.8427344067
59,1800,3,106.4,357,0.2205715818,0.8427344067
59,1900,3,112.3,386,0.2645804748,0.8427344067
59,2000,3,118.9,415,0.279898133,0.8427344067
59,2100,3,126.3,447,0.2914208562,0.8427344067
59,2200,3,132,469,0.2766690901,0.8427344067
59,2300,3,138.1,511,0.3514540578,0.8427344067
59,2400,3,143.8,541,0.3050143305,0.8427344067
59,2500,3,149.7,570,0.2860481182,0.8427344067
59,2600,3,155.6,595,0.3009008038,0.8427344067
59,2700,3,161.6,629,0.3315928799,0.8427344067
59,2800,3,167.5,654,0.2798903507,0.8427344067
59,2900,3,172.9,679,0.2406047364,0.8427344067
59,3000,3,178.3,697,0.2172140539,0.8427344067
59,3100,3,183.5,727,0.2753312593,0.8427344067
59,3200,3,189.2,758,0.2511163953,0.8427344067
59,3300,3,195.3,799,0.3456179633,0.8427344067
59,3400,3,201.7,837,0.3705972178,0.8427344067
59,3500,3,207.2,860,0.2862295376,0.8427344067
59,3600,3,212.9,891,0.3076338726,0.8427344067
59,3700,3,218.2,905,0.2021958501,0.8427344067
59,3800,3,223.9,923,0.2095073967,0.8427344067
59,3900,3,230.4,937,0.1905993229,0.8427344067
59,4000,3,236.4,959,0.1990964574,0.8427344067
59,4100,3,243,982,0.2162633769,0.8427344067
59,4200,3,249.5,1006,0.2465432968,0.8427344067
59,4300,3,255.2,1028,0.2257551171,0.8427344067
59,4400,3,260,1040,0.196509253,0.8427344067
59,4500,3,265.2,1052,0.1758261308,0.8427344067
59,4600,3,270.6,1062,0.1557271481,0.8427344067
59,4700,3,276,1080,0.1952199529,0.8427344067
59,4800,3,282.2,1104,0.2237668208,0.8427344067
59,4900,3,286.9,1125,0.1968369226,0.8427344067
59,5000,3,292.3,1144,0.1901340045,0.8427344067
60,0,5,0,0,0.1,0.9232265624
60,100,5,5,13,0.144128746,0.9232265624
60,200,5,10.5,29,0.1906871825,0.9232265624
60,300,5,15.5,46,0.1936000251,0.9232265624
60,400,5,21.7,67,0.2231879397,0.9232265624
60,500,5,27.1,85,0.2105730805,0.9232265624
60,600,5,32.1,118,0.2945360575,0.9232265624
60,700,5,39.4,161,0.3941604719,0.9232265624
60,800,5,46.1,198,0.3773335347,0.9232265624
60,900,5,53.2,232,0.3697353095,0.9232265624
60,1000,5,60.5,277,0.4116988379,0.9232265624
60,1100,5,67.4,325,0.4645193643,0.9232265624
60,1200,5,75.5,381,0.5208230833,0.9232265624
60,1300,5,83.3,424,0.4671133146,0.9232265624
60,1400,5,90.5,466,0.4475460237,0.9232265624
60,1500,5,97.1,507,0.40960136,0.9232265624
60,1600,5,104.7,551,0.4239160128,0.9232265624
60,1700,5,111.8,591,0.4063677004,0.9232265624
60,1800,5,118,643,0.4487163505,0.9232265624
60,1900,5,124.4,690,0.4656940663,0.9232265624
60,2000,5,131.7,741,0.5035540202,0.9232265624
60,2100,5,139.3,800,0.5569173644,0.9232265624
60,2200,5,146.8,862,0.6048338028,0.9232265624
60,2300,5,155.5,936,0.7060526424,0.9232265624
60,2400,5,163.8,1009,0.698133693,0.9232265624
60,2500,5,171.6,1070,0.6411976242,0.9232265624
60,2600,5,180,1145,0.6889830274,0.9232265624
60,2700,5,187,1203,0.6124555509,0.9232265624
60,2800,5,194.3,1256,0.5738920038,0.9232265624
60,2900,5,202.2,1318,0.6129827452,0.9232265624
60,3000,5,208.4,1367,0.5149931513,0.9232265624
60,3100,5,216.3,1424,0.5245393182,0.9232265624
60,3200,5,224.3,1473,0.4875676302,0.9232265624
60,3300,5,231.3,1518,0.4866772406,0.9232265624
60,3400,5,238.8,1560,0.433282288,0.9232265624
60,3500,5,245.4,1607,0.442750074,0.9232265624
60,3600,5,252.5,1647,0.4192432363,0.9232265624
60,3700,5,259.1,1681,0.3798786285,0.9232265624
60,3800,5,265.2,1713,0.3593602422,0.9232265624
60,3900,5,271.5,1747,0.3446573897,0.9232265624
60,4000,5,278.2,1788,0.3988281462,0.9232265624
60,4100,5,284.9,1820,0.3459408391,0.9232265624
60,4200,5,291.1,1853,0.3566735286,0.9232265624
60,4300,5,297.9,1894,0.405365607,0.9232265624
60,4400,5,304.1,1941,0.4615177779,0.9232265624
60,4500,5,311.4,1985,0.4421697166,0.9232265624
60,4600,5,318,2034,0.4625271805,0.9232265624
60,4700,5,324.4,2070,0.3856328492,0.9232265624
60,4800,5,331.1,2095,0.3095427827,0.9232265624
60,4900,5,337.6,2126,0.3493631161,0.9232265624
60,5000,5,343.6,2167,0.4041452949,0.9232265624
61,0,8,0,0,0.1,0.8034783781
61,100,8,6.1,14,0.1555419029,0.8034783781
61,200,8,11.9,30,0.1823891934,0.8034783781
61,300,8,18.2,59,0.2352564186,0.8034783781
61,400,8,24.8,85,0.2209277968,0.8034783781
61,500,8,30.8,108,0.2044376831,0.8034783781
61,600,8,36.3,130,0.1994180429,0.8034783781
61,700,8,43.4,155,0.2471847099,0.8034783781
61,800,8,50,183,0.2494694762,0.8034783781
61,900,8,56.4,211,0.2730826559,0.8034783781
61,1000,8,63.5,239,0.2537063063,0.8034783781
61,1100,8,69.8,265,0.246015858,0.8034783781
61,1200,8,76.8,284,0.1825256586,0.8034783781
61,1300,8,84,307,0.1882531026,0.8034783781
61,1400,8,91.1,337,0.2616062507,0.8034783781
61,1500,8,97.4,357,0.2139096546,0.8034783781
61,1600,8,103.5,382,0.2164960052,0.8034783781
61,1700,8,109.8,400,0.2217254893,0.8034783781
61,1800,8,115.4,416,0.1664412953,0.8034783781
61,1900,8,122.4,432,0.1847064145,0.8034783781
61,2000,8,128.3,449,0.1743534032,0.8034783781
61,2100,8,134.7,475,0.2468905499,0.8034783781
61,2200,8,141.2,491,0.1895597333,0.8034783781
61,2300,8,147.3,507,0.1960509332,0.8034783781
61,2400,8,153.8,531,0.2040265336,0.8034783781
61,2500,8,160.7,563,0.256732733,0.8034783781
61,2600,8,167.6,600,0.3205412022,0.8034783781
61,2700,8,173.3,617,0.2069900873,0.8034783781
61,2800,8,180.8,634,0.1817941578,0.8034783781
61,2900,8,188.7,660,0.2320051615,0.8034783781
61,3000,8,196,679,0.2203215958,0.8034783781
61,3100,8,202.1,697,0.2064550056,0.8034783781
61,3200,8,208.5,718,0.1719724001,0.8034783781
61,3300,8,214.7,743,0.2416713508,0.8034783781
61,3400,8,221,764,0.1849794959,0.8034783781
61,3500,8,227.7,780,0.1797423323,0.8034783781
61,3600,8,233.6,800,0.1681934952,0.8034783781
